번호,재료명,아이템명,가격,아이템번호,마트번호
362,이태리고추,폰타나 페페론치노 & 갈릭 봉골레 파스타소스 430G,5990,1,1
362,이태리고추,폴라리스 베트남건고추 100G,5300,2,1
362,이태리고추,신영 페페로치노 홀(파우치) 45G,8590,3,1
362,이태리고추,페페로치노 홀 18g,5880,1,2
362,이태리고추,칸나멜라 페페론치노 21g,13500,2,2
362,이태리고추,이태리 콰드로 스테지오니 스텐 오일병 500ML 소스병 양념병,17900,3,2
363,이태리파슬리,유기농 파슬리 15g 가루 후레이크 천연향신료 조미료,8000,1,1
363,이태리파슬리,파슬리 10g 가루 후레이크 천연향신료 조미료,3500,2,1
363,이태리파슬리,파슬리 250g 가루 후레이크 천연향신료 조미료,10500,3,1
363,이태리파슬리,이태리파슬리,1990,1,2
363,이태리파슬리,가락시장 이태리파세리(이태리파슬리) 300g,3900,2,2
363,이태리파슬리,가락시장직송 이태리파슬리 300g,4900,3,2
363,이태리파슬리,이태리 파슬리 (15G/팩),2590,1,3
364,인삼,홈플러스시그니처 국내산 인삼 삼계탕 900G,7990,1,1
364,인삼,꽃샘 꿀 인삼차 580G,11000,2,1
364,인삼,금산인삼주 인삼 약주 12.5도 360ml,5900,3,1
364,인삼,세척 인삼 750g (대),36000,1,2
364,인삼,두뿌리인삼삼계탕재료,6980,2,2
364,인삼,수삼(2뿌리)&대추(20g)/봉,4990,3,2
364,인삼,세척인삼 (팩),6990,1,3
364,인삼,유명산지 금산 햇인삼 (200g/팩) (200G),6990,2,3
364,인삼,[가재골]송순영 생산자의 인삼 선물세트 1000g (15-20개),56500,3,3
365,인절미,롯데제과 설빙 인절미 파인트 474ML,4500,1,1
365,인절미,홈플러스시그니처 인절미스낵 140G,1990,2,1
365,인절미,롯데제과 찰떡아이스 인절미 32ML*9,6000,3,1
365,인절미,[광주맛집 창억떡집] 호박인절미,8500,1,2
365,인절미,[떡미당] 인절미 크림 찹쌀떡 400g (10개입),12000,2,2
365,인절미,[SSGX창억] 호박인절미 떡케이크,35900,3,2
365,인절미,아이배냇 쏙쌀과자 인절미 (40G),3900,1,3
365,인절미,오리온 찰초코파이 인절미 (28G*12입),3980,2,3
